time="2026-05-27T14:26:55Z" level=info msg="starting spamoor" buildtime="2026-05-15T09:05:13Z" version=git-dc60b60
time="2026-05-27T14:26:55Z" level=info msg="initialized client pool with 1 clients (chain id: 1337)" module=clientpool
time="2026-05-27T14:26:55Z" level=info msg="client check completed (1 good clients, 0 bad clients)" module=clientpool
time="2026-05-27T14:26:55Z" level=info msg="initialized block stats from latest block: gasLimit=100000000 baseFee=7 amsterdam=false"
time="2026-05-27T14:26:55Z" level=info msg="initialized root wallet (addr: 0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266 balance: 999992995 ETH, nonce: 41)"
time="2026-05-27T14:26:55Z" level=info msg="initialized 200 wallets for parallel execution" scenario=erc20_bloater
time="2026-05-27T14:26:56Z" level=info msg="funding child wallets... (0/1)" module=walletpool
time="2026-05-27T14:26:58Z" level=info msg="processed block 7915:  0 total tx, 0 tx confirmed from 0 wallets (632.993µs, 2.076µs)"
time="2026-05-27T14:26:58Z" level=info msg="processed block 7916:  2 total tx, 2 tx confirmed from 1 wallets (790.389µs, 307.823µs)"
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    0 (addr: 0xbAe129392A1b0e96EFc6b3d0396a4b64e835aF28, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    1 (addr: 0x7f1Ad5A635B86De5d52142994e8141C4513C598e, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    2 (addr: 0x48a76E98e8d04DD1D9517d6c91461008390164Ac, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    3 (addr: 0xe4A1aa73E17CCf1Ec2022F4A7bB2f45b5E846E9e, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    4 (addr: 0xa0e97F7566DCA1277d44E1aB840792F6c0718DE3, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    5 (addr: 0x6CD446c13153E79011A196A3e3f4c0AE07FD19c5, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    6 (addr: 0xB1E9BC45F79832031be9cbF9a436123C3160Fc2D, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    7 (addr: 0x13D71009F669d6fb1596BC004021F450DdC521ea, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    8 (addr: 0x605EB490b54f5C733354F706B4199734f5fB3319, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet    9 (addr: 0xf6afC4A68CCeca0D289858097e10140F5b1448A7, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet   10 (addr: 0x86ba0CA9e49B59cbbD43aD084032808019Ac870F, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet   11 (addr: 0xD16362a3Be4E29E37FEE58F6FBDA5e8bFD5F6AAc, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet   12 (addr: 0x48Da3257fFa65Ec3EF44fa6f7cF3a01E454B1aBA, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T14:26:58Z" level=debug msg="initialized child wallet   13 (addr: 0x414A3f9d8ba5005ca67D80A3C8DC94906558e3CE, balance: 5 ETH, nonce: 0)" module=walletpool
